caseid,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
sub-strokecase0194,0.8705017862230612,0.42714024194355127,36.3298314994085,85.05363796701148,99.24716620639605,122.9186723000212,95.70788891204319,135.59867255987427,14608.375,74.03934377505307,0.2979402257566938,9699.654264176132,0.6639790027416554,14842.0,2.703150103277199,6.252033444167376,297120.397144094,-3.203426503814917e-16,2.004284741066044,2.7617647933786036,9.391062754042176,1.124683677882153,4.257865366526759,4.052825241976651,0.2341413859781308,9.156921368064046,0.8185345808707989,4.474247661914701,0.5924575748596159,297120.397144094,1.0,1.8894746606811172,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,-3.2034265038149176e-16,0.0,3159.153846153846,1.0,0.0,1.0,43.88052208484528,43.88052208484528,43.88052208484528,1.0,3.4502014713299993,403.72464133356493,0.12324592996413603,0.21285230064370342,17.69419477789791,0.23410741084288342,0.23410741084288342,0.23410741084288342,19.0,1.0,0.0,1.0,7136573.7894736845,7136573.7894736845,7136573.7894736845,1.0,1.0,0.05263157894736842,0.00023660023386347872,0.00023660023386347872,0.00023660023386347872,4.247927513443579,0.001280150923056192,6526366.132963989,3.6446153776395604,2143.5267484166557,0.1444230392411168,31.154101938614385,14842.0,0.0,1.0,491.9363967120334,491.9363967120334,491.9363967120334,1.0,0.0029723986074027117,0.0029723986074027117,0.0029723986074027117,0.0,1000000.0,0.0,0.0,0.0
sub-strokecase0195,0.43225148806021424,0.19059717462832418,29.911947337592423,156.9380416888262,101.40019723846694,168.80758276807353,110.16805344563369,176.96044755820438,18296.5,67.83670205325106,0.2500982227277835,13426.171765886576,0.7338109346534352,18712.0,3.8725080299783503,9.076383162215718,778371.0160228931,0.003557142562313553,2.9760705123900175,2.912850394700873,13.980755925503438,1.6853815977464526,6.1122583983636884,5.714067887372584,-0.34337457649702824,14.324130502000466,1.2240837184406124,6.449606574757755,0.5983131343948112,778371.0160228931,0.9994657263831812,4.237722240791011,3.9994434153462004,0.0007349400815654894,-0.0004829289038863743,0.0003570334279180332,0.000230992865628435,0.24860243393228634,0.000230992865628435,0.003068719282555141,0.00023092636608389942,0.9998845035671858,0.9998845035671858,0.9999538014268743,0.9999230023781239,-0.21720271598559898,0.017177767562947567,0.000230992865628435,1.999852970593005,0.9994750604871429,0.0037718387246486675,0.9997374741601907,0.0035408458590205287,0.00014700657338661703,4351.702207667757,0.9978400609922594,0.0010799695038703318,3.9967564157916686,34.544777799592445,138.1745263872478,8.637340652678605,0.25081089605208284,3.328259417995149,595.4718699418664,0.13091777823916684,0.2330466668859144,12.703246627576757,0.2548379703431718,1.016343521825472,0.0644615824725968,34.05555555555556,0.9459876543209876,0.027006172839506175,3.9166666666666665,2228735.611111111,8914940.361111112,557184.4236111111,0.2708333333333333,1.3333333333333333,0.037037037037037035,0.003516464973264362,0.010732526559724113,0.001712449576649424,4.836591668108969,0.001923899102180419,1958566.672839506,3.831219521244216,2202.5215904232577,0.11770636973189706,33.43653225846251,18702.002672082086,0.0002671368084094068,3.9991983753740916,471.9530782385635,1887.8025331338179,117.9907145147499,0.25020040615647715,0.0033501375900438575,0.01331259432483269,0.0008595234063466491,0.6279520334406716,0.39827921551049406,0.00026836269454199403,9.125885730349619e-08,0.3128732931576013
sub-strokecase0196,0.4998288617420358,0.36947048665963805,23.885585674201064,64.6481560412289,40.792156108742276,37.16180835212409,41.23105625617661,121.8769871632869,13367.5,32.31301424780896,0.5431576279727279,5014.854880552339,0.3751527870246747,13425.0,2.655041384744547,5.856100653336534,250108.62733583228,-3.203426503814917e-16,1.9277503747292077,2.2982890764660073,7.702896809360628,1.0281660348577402,4.139499515792205,3.9977296369154423,0.7094040078654461,6.993492801495182,0.7781371283546029,4.3162559413107076,0.3066586389338163,250108.62733583228,1.0,1.4946091096560807,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,-3.2034265038149176e-16,0.0,1643.8461538461538,1.0,0.0,1.0,115.2104126489453,115.2104126489453,115.2104126489453,1.0,4.165426389106634,109.72431311255977,0.06413003691491924,0.12244664088239508,36.0632594828581,0.12572717238087772,0.12572717238087772,0.12572717238087772,3.0,1.0,0.0,1.0,57540843.0,57540843.0,57540843.0,1.0,1.0,0.3333333333333333,3.282976149341573e-05,3.282976149341573e-05,3.282976149341573e-05,1.5849625007211552,0.000223463687150838,37515218.0,2.720100470130606,4366.556648044692,0.32525561624169036,21.245615998945794,13425.0,0.0,1.0,588.4659217877095,588.4659217877095,588.4659217877095,1.0,0.002125444430316165,0.002125444430316165,0.002125444430316165,0.0,1000000.0,0.0,0.0,0.0
sub-strokecase0197,0.24319526353851073,0.12847605167957846,13.803420001193944,107.43963424109512,29.427877939124322,94.42986815621421,89.80534505250787,96.40539403996023,5692.916666666667,26.128810163744326,0.3700203942233721,4166.9185748766095,0.731947930886618,5825.0,2.56997426418599,6.6826950143105925,123193.05327146701,-3.203426503814917e-16,2.0712957555178035,3.061389348191715,9.521168107307584,1.267537077109459,4.317192139353047,3.9948840635105713,0.12723723514281626,9.393930872164768,0.8800465419028033,4.598806586588819,0.6389980071788506,123193.05327146701,1.0,2.5108740527609656,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,-3.2034265038149176e-16,0.0,1364.2307692307693,1.0,0.0,1.0,32.029480980938644,32.029480980938644,32.029480980938644,1.0,3.2347912822493496,181.88504495580474,0.12785416366994481,0.23420270716408054,9.535156544282978,0.22981912223844023,0.22981912223844023,0.22981912223844023,10.0,1.0,0.0,1.0,1090493.5,1090493.5,1090493.5,1.0,1.4,0.14,0.0021673570764234778,0.0021673570764234778,0.0021673570764234778,2.9219280948873596,0.0017167381974248926,751187.25,3.8060645663921777,674.0190557939915,0.1157114258873805,31.715979295989982,5825.0,0.0,1.0,468.9745922746781,468.9745922746781,468.9745922746781,1.0,0.0031817765032911283,0.0031817765032911283,0.0031817765032911283,0.0,1000000.0,0.0,0.0,0.0
sub-strokecase0198,0.43331171392100887,0.18614507042688294,12.06362256415574,64.80763920575744,29.120439557122072,67.11929677819934,62.39390995922599,68.54195795277518,5923.291666666667,28.081909219421128,0.38986392232333267,4060.814539846989,0.6855672096478431,6016.0,2.881564022873601,7.168865346031452,141875.73593943962,-3.203426503814917e-16,1.9058446180774333,3.969864551791035,11.148683857775373,1.31058761196724,4.5475930144763215,4.069139883558325,0.10193127929087978,11.046752578484492,0.8414638609133065,4.8562400897281,1.0773713122286863,141875.73593943962,1.0,2.9024655837685467,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,-3.2034265038149176e-16,0.0,1321.3076923076924,1.0,0.0,1.0,35.32200666009208,35.32200666009208,35.32200666009208,1.0,3.324571862543119,163.52350833776993,0.1183224732768978,0.21963226268412436,9.922412359275967,0.20112394883502663,0.20112394883502663,0.20112394883502663,4.0,1.0,0.0,1.0,4988592.0,4988592.0,4988592.0,1.0,1.0,0.25,0.002055069006043242,0.002055069006043242,0.002055069006043242,1.9999999999999987,0.0006648936170212766,2726576.0,3.720529873696072,748.5880984042553,0.12443286210177117,29.696406988279477,6016.0,0.0,1.0,482.9418218085106,482.9418218085106,482.9418218085106,1.0,0.0029261739385584035,0.0029261739385584035,0.0029261739385584035,0.0,1000000.0,0.0,0.0,0.0
sub-strokecase0199,0.714089805730355,0.5447383449629682,20.857638652816636,38.2892793314092,50.695167422546305,45.221676218380054,34.9857113690718,51.478150704935004,9654.541666666666,27.341984039321293,0.43932165084226243,4991.019788088249,0.5169608211770711,9778.0,3.7155496890434123,8.661528932859675,426098.38526167575,0.030033481366351023,2.9293682930060143,3.005162571215137,11.282722016749247,1.6282327415691378,6.294217500718621,6.496397630085644,-0.8312253298750085,12.113947346624256,1.189348057860152,6.601306958102357,-0.48629311188044533,426098.38526167575,0.9938826024468501,3.9600796087380163,3.9935521299141103,0.00764572071533706,-0.005197176328190763,0.003987238900687153,0.002758884487708615,0.17532118055363716,0.002758884487708615,0.027326439539604452,0.0027508740715877916,0.9986205577561456,0.9986205577561456,0.9994482231024582,0.9990803718374305,-0.1035640803842514,0.052842027867970924,0.002758884487708615,1.998310524052655,0.9938760642342142,0.03396300109212124,0.9969310818088005,0.031204116604412947,0.0016865308470989419,1586.3192064406326,0.966069888891427,0.016965055554286495,3.9481841387778585,69.10642275520311,276.3506028647205,17.29537772782376,0.26295396530553544,3.880345525370584,158.8074669745462,0.09314943859351962,0.1677391947385811,25.991482596486165,0.21308521167495129,0.8043839698255949,0.06526052213729035,9.615384615384615,0.7396449704142012,0.13017751479289943,1.4615384615384615,7243822.769230769,28975257.846153848,1810964.0,0.8846153846153846,2.8461538461538463,0.21893491124260356,0.44298245577173156,0.44310165720518896,0.4429526554133672,2.499698143184412,0.0013295152382900388,6678087.360946747,3.3217212066335717,2031.7334833299244,0.2077862020177873,28.066493584451482,9718.184086725301,0.0030586987765748776,3.990795663734915,540.5808958887299,2162.187359378196,135.17928001636326,0.2523010840662712,0.0033921793871273423,0.011038307757266221,0.0014806472945926227,4.351711809723811,0.057714267967125844,0.0035440249542328427,1.3177739895760799e-05,0.04747617707487266
sub-strokecase0200,0.921967287036145,0.49817140035202667,16.173416714769505,32.465566476399005,39.11521443121589,40.311288741492746,36.49657518178932,44.294469180700204,8694.625,29.932190246337207,0.51698926085112,3955.2126649605448,0.454903191910007,8744.0,2.453174283064642,4.744510938665261,121932.67850774541,0.00698446481678894,1.2045395981385298,3.3544745749830684,6.18946181016721,0.7189018089409703,3.622247629847013,3.6641120923958184,-0.21560247724689577,6.405064287414106,0.49941574007465733,3.734263696555804,-0.37093570794814607,121932.67850774541,0.998857012603702,0.8240474634823162,3.998607246296199,0.0012562008867947087,-0.0009468477873680474,0.0007928903890426031,0.0006381329056909251,0.07507763907888118,0.0006381329056909251,0.007669170533664228,0.0006377051732179498,0.9996809335471545,0.9996809335471545,0.9998723734188618,0.9997872890314363,-0.051854700161528405,0.012552248469804215,0.0006381329056909251,1.9996421042496815,0.9986467831794154,0.008847274912378505,0.9993230377968364,0.008209142006687901,0.00035775582368338205,1280.1117561638737,0.9925153081506282,0.0037423459246859517,3.9887296476412795,89.86769516559829,359.4558653143887,22.470652628400714,0.2528175880896801,3.925084564739782,114.7105196512661,0.0856967614092107,0.1474681539869097,31.335953760033473,0.20958589215363196,0.827984465167263,0.05498624890022414,1.6666666666666667,0.5555555555555556,0.2222222222222222,2.0,25456711.333333332,101826832.33333333,6364181.083333333,0.75,1.0,0.3333333333333333,0.1203703747350791,0.12037038782920527,0.12037037146154755,1.5849625007211552,0.00034309240622140897,16961429.555555556,3.037642352238443,2349.352470265325,0.2686816640285138,26.32085423207988,8734.00571820677,0.000571493698148996,3.998284537968893,562.9764409881061,2251.8937557182066,140.74711230558097,0.25042886550777677,0.0025878447670646763,0.010065468729740864,0.0007184387763956293,0.9203986032265274,0.2718546246813716,0.000841362441718086,5.304282336971867e-07,0.24643628874683537
sub-strokecase0201,0.6031630420565705,0.41083438132169214,49.12517161750132,119.57414922154545,87.69264507357501,140.11780757633915,140.81193131265547,146.74126890551273,146428.54166666666,72.12270759579366,0.20950731078803128,64126.18942244688,0.437935041164483,146739.0,3.6235711334144676,6.688523216014375,4048103.9355415204,0.0010415506865502108,1.7843848113578042,3.192447181820773,14.296533484128952,0.9843022327236067,5.113159459286965,5.058545847239785,-0.8455460312591492,15.142079515388101,0.7263814132119337,5.252342638643067,0.3225101835346314,4048103.9355415204,0.999863712870908,1.4427035376122466,3.999880158863781,0.00015413655697719852,-0.00010215245106326236,7.61653572608449e-05,5.017113803410036e-05,0.18330824693660255,5.017113803410036e-05,0.000785995059441105,5.0168412532752375e-05,0.9999749144309831,0.9999749144309831,0.9999899657723931,0.9999832762873221,-0.14079876427086388,0.009145598145929459,5.017113803410036e-05,1.9999684148109322,0.9998866633398197,0.0009508895119594407,0.9999433292419153,0.0009007183739256605,3.158412382373632e-05,20665.546641549903,0.999098274909518,0.00045086254524096035,3.9986467955512053,96.9688526693641,387.87351723379953,24.242686528255238,0.2503383011121985,4.161836032388667,1563.9228978953813,0.07308071384207795,0.1409567064914314,39.634940736465076,0.16214522878111712,0.6473270415953739,0.04084977557755292,22.642857142857142,0.8086734693877551,0.09566326530612244,3.6785714285714284,689215265.75,2756861058.5,172303817.5625,0.33035714285714285,2.4285714285714284,0.08673469387755102,0.049369511075674395,0.07935304430269756,0.041873627768918585,3.9677201004744926,0.0001908149844281343,661750553.8609693,3.1757687313348053,32152.522703575738,0.21911368282171567,21.442028785523878,146719.00136296416,6.814356454598135e-05,3.999795555373827,565.9701170104744,2263.8781782620845,141.4931016975719,0.25005111115654327,0.002253276127132975,0.00897565706783788,0.0005726808919567491,1.2617281057839709,0.19816120212011637,6.878057661663288e-05,6.000937513728591e-09,0.15477121197398533
sub-strokecase0202,0.21613192026754902,0.11244400773297233,16.35695517779075,145.46755765442487,24.839484696748443,41.182520563948,38.07886552931954,104.31682510506155,7303.333333333333,31.440182572481245,0.4646531547066643,3917.7433576781573,0.5364322260627327,7399.0,3.313214802130848,7.9421011011153535,247873.72578139545,0.0019321140866823253,2.070147932573824,4.610596801692695,13.158687162743616,1.4607838597746625,5.432765794448095,5.16242354150185,-0.09564364494550642,13.254330807689122,0.8879680815321827,5.788002815213276,1.0222827920934563,247873.72578139545,0.9997297297346666,3.9860324115915673,3.9998017095912193,9.908119419635677e-05,-9.90971902721017e-05,9.912919795797028e-05,9.914520439038747e-05,0.38456580801125767,9.914520439038747e-05,0.001392072488442835,9.912919795797027e-05,0.9999504273978048,0.9999504273978048,0.999980170959122,0.9999669515985367,-4.755416547534112e-06,8.420958040783812e-05,9.914520439038747e-05,1.999950427397805,0.9998017336008679,0.0014912176928330255,0.9999008547956098,0.001392072488442835,4.956860058708943e-05,1277.232422181147,0.9983485090812272,0.0008257454593864383,3.9975205744328735,57.78456841170858,231.13579422126716,14.446761959318925,0.2506198563917816,3.632021208688506,122.81520989581351,0.09354814049052528,0.17289238670506413,17.835371736652597,0.18424276237314113,0.734491623925438,0.04668054698506685,2.5,0.625,0.1875,3.25,8132865.75,32531462.25,2033216.625,0.4375,1.0,0.25,0.2502296374123729,0.2509185496494917,0.25005740935309323,1.9999999999999987,0.0005406135964319503,4711290.6875,3.2903786777993496,1531.3195026354913,0.20696303590153958,27.48122444559113,7397.0002703067985,0.0001351351326666971,3.999594539802676,533.9471550209488,2135.788214623598,133.48689012028652,0.250101365049331,0.0027343779093059084,0.010532051439899671,0.0007849595266574677,0.14775402546201086,1.6923443677405114,0.00015972328290185295,2.9055076047619026e-08,1.257196676331511
sub-strokecase0203,0.2964093544295225,0.14116164432957742,11.087693182814036,78.54607556799935,57.0087712549569,19.697715603592208,58.05170109479997,64.45153217728807,1009.375,23.28179155208318,0.5000311917324539,973.170026395281,0.9641312954999688,1049.0,4.069259228917098,9.164854999643008,45496.44634219899,-3.203426503814917e-16,2.886287677232766,2.2252346756932195,10.817479524991741,1.5717997140316617,6.3138038368621645,6.025188503694155,2.697046538517127,8.120432986474615,1.1825332165685383,6.5856856024514645,0.37287914712178655,45496.44634219899,1.0,3.5071359639611117,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,-3.2034265038149176e-16,0.0,317.15384615384613,1.0,0.0,1.0,16.686800651680883,16.686800651680883,16.686800651680883,1.0,2.7523755997132904,56.862097526028364,0.17254738345785323,0.3023392241695388,4.289582232960303,0.2804868061444939,0.2804868061444939,0.2804868061444939,4.0,1.0,0.0,1.0,122536.75,122536.75,122536.75,1.0,1.5,0.375,8.117994339653619e-05,8.117994339653619e-05,8.117994339653619e-05,1.4999999999999991,0.0038131553860819827,53761.6875,4.195736102511786,64.46615824594852,0.06145486963388801,31.290447754954783,1049.0,0.0,1.0,397.5986653956149,397.5986653956149,397.5986653956149,1.0,0.0038224710858584037,0.0038224710858584037,0.0038224710858584037,0.0,1000000.0,0.0,0.0,0.0
sub-strokecase0204,0.5341644355232872,0.3261100815020449,17.834687564847226,54.68916349565657,55.08175741568164,62.26556030423239,56.22277118748239,66.35510530471637,13830.958333333334,29.21300614789816,0.5398142998040814,5161.880206949733,0.3732120423289348,13904.0,3.3359227599248418,5.257342900053368,263500.13161261764,-3.203426503814917e-16,0.9926212704836699,3.3250230239507257,7.205544769598127,0.6007042904881897,4.28622475549783,4.282656610017794,0.9687051894693166,6.236839580128811,0.41521555661095133,4.353319464890338,-0.058442455495524716,263500.13161261764,1.0,0.5796677087506636,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,-3.2034265038149176e-16,0.0,1684.4615384615386,1.0,0.0,1.0,121.28851664006164,121.28851664006164,121.28851664006164,1.0,4.151061033442522,115.34733226900049,0.06506132331043085,0.12114942020005313,37.735877794808474,0.12144077446981852,0.12144077446981852,0.12144077446981852,2.0,1.0,0.0,1.0,95335040.0,95335040.0,95335040.0,1.0,1.0,0.5,5.425609467965533e-05,5.425609467965533e-05,5.425609467965533e-05,0.9999999999999993,0.00014384349827387802,47004736.0,2.7276648498938405,4516.131185270426,0.3248080541765266,20.916832552925797,13904.0,0.0,1.0,589.7448216340622,589.7448216340622,589.7448216340622,1.0,0.002109043244717187,0.002109043244717187,0.002109043244717187,0.0,1000000.0,0.0,0.0,0.0
sub-strokecase0205,0.5171690449225688,0.32317982449705274,29.136139363346015,90.15457387752781,82.03657720797473,115.20850663036997,91.48223871331527,116.0344776348823,36402.125,46.62515486764222,0.38303959875853927,13867.290338830739,0.38094727543600104,36652.0,3.1073435260367757,6.839042171429036,937297.7252486456,0.00045302520090861377,1.8907082382900966,3.606980435699777,13.3398545007486,1.1582497009524855,4.836814847660826,4.697912211783016,-0.1393999184674086,13.479254419216009,0.7945933495285192,5.056964938756319,0.5077450148347508,937297.7252486456,0.9999454342073362,2.1781165212584797,3.999957112506747,2.1441087138782494e-05,-2.1441751959176103e-05,2.1443081723788437e-05,2.144374662673276e-05,0.30768158565276615,2.144374662673276e-05,0.0003521166889656042,2.1443081723788437e-05,0.9999892781266867,0.9999892781266867,0.9999957112506747,0.9999928520844578,-8.879624349182979e-07,1.8212774315874837e-05,2.144374662673276e-05,1.9999892781266868,0.999957113504101,0.0003735604355921152,0.9999785562533734,0.0003521166889656042,1.07217070876303e-05,4514.3850819387535,0.9995335615554749,0.00023321922226241936,3.9993001687937473,126.2146880890697,504.8580525250726,31.55384698006898,0.25017495780156324,4.26556425099972,313.35192633857014,0.06634176378447207,0.12322341524022194,48.50550258597461,0.160176486451063,0.6400061145979989,0.04021907941432898,5.285714285714286,0.7551020408163265,0.12244897959183672,3.5714285714285716,188422634.85714287,753690539.0,47105658.821428575,0.35714285714285715,1.0,0.14285714285714285,0.14367558972476643,0.1461309303276372,0.14306175457404874,2.807354922057602,0.00019098548510313216,161006938.85714287,2.7533855234746496,11900.3758048674,0.32468557800031106,22.02459751969999,36650.00005456728,2.728289633196745e-05,3.999918149077813,588.2833133253301,2353.1331714503985,147.07084879406307,0.2500204627305468,0.0021920989958910202,0.008686545061377024,0.0005684874795195193,0.16010258813432587,1.5615627123669955,3.494402179680982e-05,1.221056499872338e-09,1.219233903830481
sub-strokecase0206,0.5929752314051093,0.47540670056357026,27.649227253437587,58.15910297574865,48.76474136094644,55.46169849544819,59.413803110051795,72.3671196055225,4928.875,34.486907545358136,0.3430817515171891,4082.426509008032,0.828267405646934,5059.0,3.1685524946170536,8.7379763647094,177671.50441250333,-3.203426503814917e-16,3.2649632685572105,2.779789014129711,13.543058554696689,1.8035649496119817,5.513338462000712,5.041290726537001,0.8852776179348916,12.657780936761798,1.3393706529830682,5.926203356706985,0.7106885756265763,177671.50441250333,1.0,4.722985228468751,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,-3.2034265038149176e-16,0.0,1323.3846153846155,1.0,0.0,1.0,25.665194352962427,25.665194352962427,25.665194352962427,1.0,3.0937788109128386,197.81987117813995,0.1433623480534419,0.26159015919838213,7.8502655521148625,0.2900874619270682,0.2900874619270682,0.2900874619270682,9.0,1.0,0.0,1.0,841137.2222222222,841137.2222222222,841137.2222222222,1.0,1.0,0.1111111111111111,0.0056651710424539085,0.0056651710424539085,0.0056651710424539085,3.169925001442309,0.0017790077090334058,525168.3209876543,4.020267260413934,461.4396125716545,0.09121162533537348,35.01627809050281,5059.0,0.0,1.0,443.00197667523224,443.00197667523224,443.00197667523224,1.0,0.0039419424845258885,0.0039419424845258885,0.0039419424845258885,0.0,1000000.0,0.0,0.0,0.0
sub-strokecase0207,0.8758278616560333,0.5615746468852933,26.73900146450908,47.614331617023225,58.52349955359813,82.09750300709517,84.8528137423857,105.24732775705044,17002.083333333332,41.70195824431871,0.4715417329130448,6781.078151426908,0.39883807286912343,17158.0,2.722694406855076,6.123596527959656,363710.23151590495,0.007724871259997119,1.9278008952811714,2.6600443881325813,8.653722833100703,1.0773888177086617,4.412435306567062,4.402182793572986,-0.4266556282369505,9.080378461337654,0.7873614692221417,4.604096603230066,-0.0023182458361695715,363710.23151590495,0.9987186212966517,1.728120197235072,3.9989121168335227,0.0008331582072927969,-0.0006732618036014519,0.0005937563459917632,0.0005138614416713286,0.07300306873401022,0.0005138614416713286,0.006333512505423055,0.0005135823418250475,0.9997430692791643,0.9997430692791643,0.9998972277116658,0.9998287128527763,-0.051194916886040304,0.009514139743853853,0.0005138614416713286,1.9997230158514525,0.9989326087643433,0.007145500609498308,0.9994660851306171,0.006631639167827299,0.00027690444691577296,2193.9539439456025,0.9899174021470645,0.005041298926467743,3.9847950774269543,119.56806215744794,478.25525323106206,29.896264389044397,0.2538012306432616,4.194377064477431,166.55438931382622,0.0721311202464502,0.12910774969289948,46.76368934691992,0.18644499599469502,0.7310226804448862,0.050300574882147224,6.538461538461538,0.5029585798816568,0.2485207100591716,2.3846153846153846,20836383.076923076,83345527.46153846,5209096.980769231,0.6538461538461539,2.076923076923077,0.15976331360946747,0.3595712975083056,0.37418262593065843,0.35591846540271743,2.93120894891032,0.0007576640634106539,19094389.207100593,2.788694200841616,5557.7715351439565,0.3239172126788644,24.422640241629665,17136.01410420795,0.0006406893516741564,3.9980766989159577,583.4234759295955,2333.6874344329176,145.857486303765,0.2504808252710106,0.002663917760575503,0.009674593216603602,0.0009112488965684786,1.5877740320394995,0.15760469626118817,0.0007395953599631573,6.177544518199546e-07,0.12089127400633072
